pre_district,pre_village,pre_cluster,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield
Kaliro,Bugada_Gadumire,Gadumire,1054.1,63.0,1.0,60.0,,,,,160.0,,,,,,
Kaliro,Busiro,Panyolo,1055.8,80.0,1.0,20.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1032.4,35.0,0.2,120.0,,,,,,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1051.9,40.0,1.5,60.0,,,,,,,,,,,
Kaliro,Butambala,Butambala,1024.6,25.0,0.0,120.0,,,,,,,,,,,
Kaliro,Bususwa,Gadumire,1059.4,26.0,1.0,60.0,,,,,400.0,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1041.5,26.0,0.0,2.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1019.5,21.0,,60.0,,,,,,,,,,,
Kaliro,Bugonya,Gadumire,1076.5,16.0,,20.0,,,,,100.0,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1020.7,80.0,0.0,60.0,,,,,,,,,,,
Kaliro,Nyolo,Panyolo,1049.5,44.0,3.0,300.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1024.1,77.0,1.0,160.0,,,,,200.0,,,,,,
Kaliro,Busege,Panyolo,1053.8,74.0,0.5,60.0,,,,,90.0,80.0,,,,10.0,
Kaliro,Busiro_Cenral,Panyolo,1047.5,42.0,0.3,28.0,42.0,,,,80.0,,,,,,
Kaliro,Bugonya,Gadumire,1060.4,29.0,2.0,60.0,,,,,140.0,,,,,,
Kaliro,Nyolo,Panyolo,1049.5,38.0,3.8,20.0,,,,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1044.0,35.0,1.0,30.0,,,,,100.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1007.0,72.0,0.8,150.0,,,,,,,,,,,
Kaliro,Wamusuta,Gadumire,1056.6,29.0,2.0,20.0,,,,,140.0,,,,,,
Kaliro,Busiginyi,Isalo,1041.4,19.0,,20.0,,,,,600.0,,,,,,
Kaliro,Bubalala,Butambala,1021.8,42.0,,60.0,,,,,,,,9.0,,,
Kaliro,Busiginyi,Isalo,1038.7,49.0,4.0,60.0,,,,,100.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1026.7,26.0,0.5,60.0,,,,,80.0,,,,,,
Kaliro,Bususwa,Gadumire,1064.9,50.0,1.75,240.0,75.0,,,,200.0,,,,,30.0,
Kaliro,Bugada_Gadumire,Gadumire,0.0,34.0,1.5,30.0,,,,,400.0,,,,,,
Kaliro,Iguliryo,Panyolo,1023.5,60.0,0.5,60.0,,,,,40.0,,,,,20.0,
Kaliro,Bugonya,Gadumire,1074.2,18.0,0.5,60.0,,,,,80.0,,,,,,
Kaliro,Nansohera_A,Bupyana,1044.7,38.0,,40.0,,,,,,,,,,,
Kaliro,Iguliryo,Panyolo,1022.9,28.0,1.0,40.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1033.3,31.0,0.25,4.0,,,,,,,,,,,
Kaliro,Wamusuta,Gadumire,1061.7,60.0,2.0,25.0,,,,,,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1057.4,38.0,0.25,80.0,,,,,40.0,,,,6.0,20.0,
Kaliro,Gadumire_T/C,Gadumire,1018.8,56.0,,30.0,,,,,160.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,0.0,35.0,1.0,1.0,,,,,800.0,,,,,,
Kaliro,Busege,Panyolo,1042.4,52.0,2.0,70.0,,,,,100.0,,,,,,
Kaliro,Bunabiro,Gadumire,1052.2,28.0,0.3,240.0,,,,,,,,,,,
Kaliro,Buseta,Isalo,1045.0,20.0,,30.0,,,,,,,,,,,
Kaliro,Bugonya,Gadumire,1057.3,27.0,1.0,80.0,,,9.0,,300.0,,,,,,
Kaliro,Nansohera_B,Bupyana,1035.1,60.0,,115.0,,,,,400.0,,,,,,
Kaliro,Nyolo,Panyolo,1010.5,20.0,1.9,60.0,,,,,70.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1053.8,53.0,0.75,40.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1040.7,48.0,,60.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1025.1,36.0,0.5,120.0,,,,,100.0,,,,,,
Kaliro,Iguliryo,Panyolo,1061.2,70.0,,15.0,,,,,,,,,,,
Kaliro,Nabweyo,Gadumire,1054.0,20.0,,60.0,,,,,,,,,,,
Kaliro,Kyamba,Bupyana,1040.1,74.0,0.75,120.0,,,,,90.0,80.0,,,,10.0,
Kaliro,Ruhunga,Isalo,1041.5,80.0,0.0,60.0,,,,,140.0,,,,,,
Kaliro,Bususwa,Gadumire,1044.6,41.0,0.25,30.0,130.0,,,,120.0,,,,,30.0,50.0
Kaliro,Busiro_Tabina,Panyolo,1025.0,63.0,0.5,60.0,,,,,20.0,,,,,,
Kaliro,Nakawa,Butambala,1028.2,48.0,1.0,45.0,,,,,60.0,,,,,6.0,
Kaliro,Bunabiro,Gadumire,1054.6,64.0,0.9,140.0,,,3.0,,,,,,,,
Kaliro,Ruhunga,Isalo,1041.6,40.0,0.0,30.0,,,,,90.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1024.8,26.0,1.0,6.0,,,,,200.0,,,,,,
Kaliro,Busege,Panyolo,1043.0,29.0,,1.0,,,,,2000.0,,,,,,
Kaliro,Nabweyo,Gadumire,1047.9,70.0,2.5,30.0,,,,,80.0,42.0,,,,30.0,
Kaliro,Kiranga_B,Bupyana,1027.8,70.0,1.5,30.0,,,,,,,,,,,
Kaliro,Kiranga_A,Bupyana,1043.4,46.0,0.25,60.0,,,,,1000.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1034.5,55.0,0.5,30.0,,,,,20.0,,,,,,
Kaliro,Kyamba,Bupyana,1040.1,69.0,2.75,30.0,,,,,86.0,,,,,,
Kaliro,Ruhunga,Isalo,1050.6,64.0,2.5,60.0,,,,,,,,,,,
Kaliro,Butambala,Butambala,1030.3,43.0,,20.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1027.3,22.0,,30.0,,,,,,,,,,,
Kaliro,Isaalo,Isalo,1036.6,35.0,2.0,12.0,,,,,200.0,,,,,,
Kaliro,Ruhunga,Isalo,1051.7,61.0,1.0,60.0,,,,,200.0,,,,,,
Kaliro,Busege,Panyolo,0.0,30.0,1.0,120.0,,,,,300.0,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1042.4,62.0,1.0,120.0,,,,,,,,,,,
Kaliro,Bunabiro,Gadumire,1061.9,39.0,1.5,69.0,,,,,90.0,,,,,,
Kaliro,Bususwa,Gadumire,1048.5,70.0,0.4,30.0,,,,,120.0,,,,,100.0,
Kaliro,Lake_Nakuwa,Panyolo,1050.5,43.0,2.0,10.0,,,,,200.0,,,,,,
Kaliro,Bukere,Bupyana,1035.3,50.0,3.0,180.0,,,,,,,,,,,
Kaliro,Bususwa,Gadumire,1043.4,52.0,3.0,240.0,,,,,,,,,,60.0,
Kaliro,Buvundya,Bupyana,1026.0,61.0,4.0,3.0,,,,,,,,,,,
Kaliro,Isaalo,Isalo,1031.0,61.0,2.5,90.0,,,,,,,,,,,
Kaliro,Kiranga_B,Bupyana,1040.0,96.0,,80.0,,,,,2000.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1036.3,38.0,0.2,30.0,,,,,2000.0,,,,,,
Kaliro,Nansohera_A,Bupyana,1036.3,25.0,2.0,15.0,,,,,2000.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1084.2,78.0,0.9,38.0,,,32.0,,,48.0,,,41.0,30.0,
Kaliro,Isaalo,Isalo,1030.4,18.0,,20.0,,,,,120.0,,,,,,
Kaliro,Nansohera_B,Bupyana,1055.9,22.0,1.0,120.0,,,,,120.0,,,,,,
Kaliro,Kyamba,Bupyana,1050.4,76.0,2.7,50.0,,,,,1000.0,,,,,,
Kaliro,Iguliryo,Panyolo,1022.9,24.0,2.0,40.0,,,,,600.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1094.6,65.0,1.0,60.0,,,10.0,,200.0,,,,,10.0,
Kaliro,Buseru,Butambala,1017.5,18.0,0.75,60.0,,,,,100.0,,,,,,
Kaliro,Busiginyi,Isalo,1013.0,71.0,1.5,60.0,,,,,18.0,,,,,,
Kaliro,Nabweyo,Gadumire,1069.3,69.0,2.0,120.0,,,,,100.0,,,,,10.0,
Kaliro,Nansohera_B,Bupyana,1055.9,66.0,1.0,120.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1031.9,93.0,0.25,30.0,,,2.5,,180.0,,,,,0.0,
Kaliro,Busiro_Cenral,Panyolo,1047.5,30.0,0.5,12.0,,,13.0,,90.0,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1061.5,46.0,0.0,2.0,,,,,10.0,,,,,,
Kaliro,Bunabiro,Gadumire,1037.4,59.0,1.0,60.0,,,,,60.0,,,,,,
Kaliro,Namukoko,Bupyana,1054.5,70.0,6.0,45.0,,,,,1000.0,,,,,,
Kaliro,Buvundya,Bupyana,1040.4,50.0,3.0,10.0,,,5.0,,400.0,,,,,20.0,
Kaliro,Nabweyo,Gadumire,1094.6,29.0,0.75,30.0,,,,,400.0,,,,,,
Kaliro,Isaalo,Isalo,1031.0,24.0,0.5,20.0,,,10.0,,200.0,,,,,10.0,
Kaliro,Lake_Nakuwa,Panyolo,1042.3,25.0,,60.0,,,,,,,,,,,
Kaliro,Namukoko,Bupyana,1037.0,35.0,0.5,30.0,,,,,,,,,,,
Kaliro,Nakisenyi,Panyolo,1051.8,55.0,1.0,90.0,,,5.0,,200.0,300.0,,,,,
Kaliro,Gadumire_T/C,Gadumire,1057.8,63.0,3.0,120.0,,,,,220.0,,,,,,
Kaliro,Buseta,Isalo,1025.4,80.0,2.5,120.0,,,10.0,,200.0,,,,,10.0,
Kaliro,Bukere,Bupyana,1018.2,50.0,1.0,120.0,,,,,800.0,,,,,,
Kaliro,Busiginyi,Isalo,1033.4,48.0,0.5,60.0,,,,,800.0,,,,,,
Kaliro,Kiranga_A,Bupyana,1048.8,80.0,0.5,30.0,,,,,800.0,,,,,,
Kaliro,Nakawa,Butambala,1018.8,30.0,0.25,20.0,,,,,800.0,,,,,,
Kaliro,Namukoko,Bupyana,1052.6,80.0,1.0,60.0,,,,,800.0,,,,,,
Kaliro,Busiginyi,Isalo,1041.3,30.0,2.0,60.0,,,,,800.0,,,,,,
Kaliro,Ruhunga,Isalo,1019.4,40.0,1.8,30.0,,,,,800.0,,,,,,
Kaliro,Iguliryo,Panyolo,1033.3,40.0,0.0,60.0,,,,,,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1013.4,59.0,0.8,60.0,,,,,60.0,35.0,,4.0,,1.0,
Kaliro,Buseta,Isalo,1044.6,23.0,0.75,40.0,,,,,60.0,33.0,,4.0,,1.0,
Kaliro,Isaalo,Isalo,1028.9,63.0,1.0,60.0,,,10.0,,200.0,,,,,10.0,
Kaliro,Buvundya,Bupyana,1026.9,42.0,1.5,60.0,,,,,60.0,35.0,,4.0,,1.0,
Kaliro,Buvundya,Bupyana,1019.0,35.0,0.4,120.0,,,,,60.0,40.0,,4.0,,1.0,
Kaliro,Nakawa,Butambala,1031.4,32.0,,40.0,,,,,,,,,,,
Kaliro,Kiranga_B,Bupyana,1036.0,27.0,,60.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1067.3,60.0,1.0,60.0,,,,,60.0,35.0,,4.0,,1.0,
Kaliro,Bwisanga_Isalo,Isalo,1037.7,64.0,0.8,60.0,,,,,120.0,,,,,,
Kaliro,Buseru,Butambala,1027.6,27.0,0.0,60.0,,,,,,,,,,,
Kaliro,Busege,Panyolo,1017.2,21.0,,30.0,,,,,,,,,,,
Kaliro,Butambala,Butambala,1033.6,25.0,,30.0,,,,,,,,,,,
Kaliro,Namukoko,Bupyana,1043.6,60.0,1.0,60.0,,,,,100.0,,,,,,
Kaliro,Bubalala,Butambala,1028.1,39.0,,180.0,,,,,20.0,,,,,,
Kaliro,Butambala,Butambala,1024.6,60.0,0.0,120.0,,,,,20.0,,,,,,
Kaliro,Ireehe,Butambala,1037.1,51.0,1.0,30.0,,,,,20.0,,,,,,
Kaliro,Busiginyi,Isalo,1025.3,57.0,1.0,30.0,,,,,20.0,,,,,,
Kaliro,Bubalala,Butambala,1014.8,51.0,0.5,60.0,,,,,60.0,38.0,,4.0,,1.0,
Kaliro,Butwoli,Isalo,1053.8,32.0,,50.0,,,,,,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1051.8,54.0,1.0,2.0,,,7.0,112.0,,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1017.5,23.0,0.5,30.0,,,13.2,,800.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1008.1,36.0,0.25,120.0,,,,,40.0,,,,,20.0,
Kaliro,Namukoko,Bupyana,1052.8,80.0,0.0,10.0,,,,,100.0,,,,,,
Kaliro,Busiro,Panyolo,1048.0,33.0,1.0,15.0,,,,,,,,,,,
Kaliro,Namukoko,Bupyana,1034.8,30.0,0.25,60.0,,,,,60.0,40.0,,4.0,,1.0,
Kaliro,Nabweyo,Gadumire,1039.3,29.0,1.0,60.0,,,,,40.0,,,,,10.0,
Kaliro,Butambala,Butambala,1035.5,36.0,1.0,60.0,,,14.0,,,,,,,,
Kaliro,Bugonya,Gadumire,1059.8,58.0,3.5,10.0,70.0,,,,200.0,,,,,,
Kaliro,Kiranga_A,Bupyana,1046.2,29.0,0.75,60.0,,,,,,,,,,,
Kaliro,Bugonya,Gadumire,1047.1,54.0,0.5,60.0,,,,,,,,,,10.0,
Kaliro,Buseru,Butambala,1000.7,20.0,0.75,180.0,,,,,,,,,,,
Kaliro,Nakisenyi,Panyolo,1009.4,91.0,1.4,120.0,,,,,,,,,,,
Kaliro,Nansohera_B,Bupyana,1036.6,51.0,1.0,90.0,,,,,200.0,,,,,,
Kaliro,Nansohera_B,Bupyana,1053.8,47.0,2.0,180.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1025.7,50.0,5.0,120.0,,,,,,,,,,,
Kaliro,Buseta,Isalo,1043.5,35.0,1.5,60.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1045.4,21.0,0.4,2.0,,,5.0,,40.0,,,,,5.0,
Kaliro,Butwoli,Isalo,1033.5,76.0,3.0,60.0,,,,,300.0,,,,,,
Kaliro,Bukere,Bupyana,1029.4,27.0,0.75,15.0,,,,,,,,,,,
Kaliro,Kiranga_A,Bupyana,1037.4,41.0,0.0,150.0,,,,,,,,,,,
Kaliro,Namukoko,Bupyana,1054.5,70.0,0.8,20.0,,,,,100.0,,,,,,
Kaliro,Namukoko,Bupyana,1035.9,40.0,1.0,60.0,,,,,100.0,,,,,,
Kaliro,Nansohera_A,Bupyana,1037.1,39.0,1.0,30.0,,,,,100.0,,,,,,
Kaliro,Butwoli,Isalo,1039.7,70.0,6.0,30.0,,,,,100.0,,,,,,
Kaliro,Bubalala,Butambala,1032.0,29.0,0.9,60.0,,,,,100.0,,,,,,
Kaliro,Butambala,Butambala,1035.0,50.0,0.5,60.0,,,,,100.0,,,,,,
Kaliro,Bususwa,Gadumire,1060.2,30.0,,60.0,,,,,160.0,,,,,,
Kaliro,Nakisenyi,Panyolo,1024.8,70.0,1.0,4.0,,,,,400.0,74.0,,,,,
Kaliro,Butwoli,Isalo,1041.0,30.0,1.5,50.0,,,,,20.0,,,,,,
Kaliro,Kyamba,Bupyana,1040.1,40.0,0.25,60.0,,,,,100.0,,,,,,
Kaliro,Kyamba,Bupyana,1049.8,35.0,1.0,20.0,,,,,100.0,,,,,,
Kaliro,Nakawa,Butambala,1026.9,55.0,2.0,20.0,,,,,100.0,,,,,,
Kaliro,Nansohera_A,Bupyana,1037.1,58.0,0.5,16.0,,,,,,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1039.4,39.0,0.8,60.0,,,,,200.0,,,,,0.0,
Kaliro,Nakisenyi,Panyolo,1037.3,91.0,,60.0,,,,,,,,,,,
Kaliro,Busege,Panyolo,1017.2,28.0,1.0,60.0,,,,,,,,,,,
Kaliro,Kiranga_B,Bupyana,1040.0,58.0,2.0,60.0,,,,,40.0,,,,,,
Kaliro,Bunabiro,Gadumire,1064.9,57.0,,40.0,,,,,120.0,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1026.6,42.0,0.8,30.0,,,,,120.0,,,,,,
Kaliro,Budongo,Butambala,1043.4,57.0,0.125,15.0,,,,,200.0,,,,,0.0,
Kaliro,Bunabiro,Gadumire,1060.6,16.0,2.5,20.0,,,,,104.0,,,,,,
Kaliro,Namukoko,Bupyana,1052.8,41.0,2.0,30.0,,,,,200.0,,,,,,
Kaliro,Busiginyi,Isalo,1030.9,42.0,1.5,60.0,,,,,200.0,,,,,,
Kaliro,Buseru,Butambala,1074.4,21.0,,60.0,,,8.0,,140.0,,,,,,
Kaliro,Butwoli,Isalo,1013.6,35.0,1.0,60.0,25.0,,4.0,,200.0,,,,,0.0,
Kaliro,Lake_Nakuwa,Panyolo,1061.5,48.0,,160.0,,,,,,,,,,,
Kaliro,Isaalo,Isalo,1020.4,25.0,,30.0,,,,,200.0,,,,,0.0,
Kaliro,Butambala,Butambala,1025.8,58.0,,20.0,,,,,200.0,,,,,0.0,
Kaliro,Iguliryo,Panyolo,1037.0,53.0,2.0,120.0,34.0,,15.0,,40.0,,,8.0,,5.0,
Kaliro,Busiro_Tabina,Panyolo,1031.7,23.0,,30.0,,,,,,,,,,,
Kaliro,Nakisenyi,Panyolo,1033.5,40.0,,60.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1038.0,23.0,0.5,25.0,80.0,,,,36.0,70.0,,3.0,,,
Kaliro,Busiro_Cenral,Panyolo,1047.5,49.0,0.5,15.0,,,,,100.0,50.0,,,,7.0,
Kaliro,Nabweyo,Gadumire,0.0,49.0,2.0,120.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1036.6,30.0,0.125,30.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1041.5,82.0,1.0,3.0,,,,,,,,,,,
Kaliro,Wamusuta,Gadumire,1056.1,37.0,1.0,8.0,,,,,140.0,,,,,,
Kaliro,Iguliryo,Panyolo,1009.6,28.0,0.0,30.0,,,,,200.0,,,,,,
Kaliro,Namukoko,Bupyana,1042.7,40.0,1.0,60.0,,,,,,,,,,,
Kaliro,Wamusuta,Gadumire,1062.0,52.0,2.0,12.0,,,,,300.0,,,,,,
Kaliro,Nabweyo,Gadumire,1045.7,26.0,0.8,60.0,,,13.2,,800.0,,,,,,
Kaliro,Bubalala,Butambala,1019.2,58.0,2.0,60.0,,,,,,,,,,,
Kaliro,Bubalala,Butambala,1016.4,90.0,,40.0,,,,,,,,,,,
Kaliro,Kyamba,Bupyana,1041.8,58.0,1.2,70.0,,,,,500.0,,,,,,
Kaliro,Iguliryo,Panyolo,1022.9,25.0,1.0,50.0,,,,,600.0,,,,,,
Kaliro,Bugada_Gadumire,Gadumire,1086.9,45.0,,60.0,,,,,400.0,,,,,40.0,
Kaliro,Isaalo,Isalo,1018.0,20.0,1.0,2.0,,,,,400.0,,,,,,
Kaliro,Budongo,Butambala,1031.7,56.0,3.9,70.0,,,,,400.0,,,,,,
Kaliro,Buvundya,Bupyana,1039.2,28.0,,40.0,,,,,400.0,,,,,,
Kaliro,Namukoko,Bupyana,1054.5,32.0,0.3,15.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1029.1,57.0,,60.0,,,,,60.0,,,,,,
Kaliro,Namukoko,Bupyana,1054.5,65.0,3.8,60.0,,,,,200.0,,,,,40.0,
Kaliro,Gadumire_T/C,Gadumire,1055.9,85.0,0.0,30.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1022.8,60.0,0.0,2.0,,,,,110.0,,,,,,
Kaliro,Bususwa,Gadumire,1044.3,22.0,,60.0,,,,,,,,,,,
Kaliro,Isaalo,Isalo,1012.4,37.0,0.75,30.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1065.6,26.0,2.0,60.0,,,,,10.0,,,,,,
Kaliro,Namukoko,Bupyana,1054.9,67.0,2.75,30.0,,,,,60.0,,,,,,
Kaliro,Buseta,Isalo,1023.1,23.0,,35.0,,,,,,,,,,,
Kaliro,Kiranga_B,Bupyana,1038.5,23.0,1.0,60.0,,,,,,,,,,,
Kaliro,Nakawa,Butambala,1022.3,40.0,,60.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1028.4,79.0,0.5,30.0,,,,,120.0,90.0,,,,,
Kaliro,Nansohera_A,Bupyana,1018.6,33.0,0.0,2.0,,,,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1058.4,35.0,0.0,30.0,,,,,60.0,,,,,,
Kaliro,Ruhunga,Isalo,1038.5,38.0,2.5,60.0,,,,,500.0,,,,,,
Kaliro,Busiginyi,Isalo,1035.1,33.0,0.5,60.0,,,,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1036.2,90.0,0.0,40.0,,,14.0,,,,,,,,
Kaliro,Ruhunga,Isalo,1037.9,19.0,,30.0,,,14.0,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1048.2,32.0,1.5,30.0,,,,,200.0,,,,,0.0,
Kaliro,Isaalo,Isalo,1008.9,25.0,3.5,2.0,,,,,100.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1040.8,47.0,1.2,25.0,,,,,500.0,,,,,,
Kaliro,Nabweyo,Gadumire,1045.3,36.0,,120.0,,,,,,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1048.8,39.0,,75.0,,,,,,,,,,,
Kaliro,Bukere,Bupyana,1045.8,24.0,0.3,30.0,,,,,80.0,,,,,0.0,
Kaliro,Bukere,Bupyana,1045.0,68.0,1.0,60.0,,,,,80.0,,,,,0.0,
Kaliro,Nabweyo,Gadumire,1049.9,21.0,,3.0,,,,,,,,,,,
Kaliro,Budongo,Butambala,1033.0,40.0,,10.0,,,,,,80.0,,,,,
Kaliro,Bukere,Bupyana,1016.2,68.0,1.0,25.0,,,,,,80.0,,,,,
Kaliro,Isaalo,Isalo,1025.4,50.0,,20.0,,,,,,80.0,,,,,
Kaliro,Ruhunga,Isalo,1039.4,60.0,0.0,40.0,,,,,,80.0,,,,,
Kaliro,Ruhunga,Isalo,1053.2,26.0,0.75,40.0,,,,,,80.0,,,,,
Kaliro,Bubalala,Butambala,1019.1,55.0,0.9,2.0,,,,,,,,,,,
Kaliro,Wamusuta,Gadumire,1056.2,37.0,2.0,20.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1045.0,68.0,0.5,60.0,,,,,500.0,,,,,,
Kaliro,Busiro_Cenral,Panyolo,1042.9,63.0,1.0,20.0,,,,,300.0,,,,,,
Kaliro,Buseru,Butambala,1037.8,60.0,0.8,60.0,,,,,,,,,,,
Kaliro,Kiranga_A,Bupyana,1035.4,50.0,0.75,5.0,,,,,,,,,,,
Kaliro,Nakisenyi,Panyolo,1040.3,25.0,0.75,60.0,130.0,,,,400.0,,,,,,
Kaliro,Kiranga_B,Bupyana,1040.2,85.0,0.8,60.0,,,14.0,,,,,,,,
Kaliro,Isaalo,Isalo,998.0,22.0,,30.0,,,,,,,,,,,
Kaliro,Ireehe,Butambala,1043.4,57.0,1.5,60.0,,,,,,,,,,,
Kaliro,Isaalo,Isalo,1014.0,28.0,,30.0,,,,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1039.4,62.0,,100.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1041.5,57.0,1.5,6.0,,,,,,,,,,,
Kaliro,Nabweyo,Gadumire,1063.8,26.0,,50.0,,,,,,,,,,,
Kaliro,Nyolo,Panyolo,1049.5,39.0,1.7,30.0,,,,,,,,,,,
Kaliro,Butwoli,Isalo,1038.2,40.0,0.75,30.0,,,,,,,,,,,
Kaliro,Ireehe,Butambala,1034.8,82.0,0.9,150.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1055.2,41.0,2.0,15.0,,,,,,,,,,,
Kaliro,Iguliryo,Panyolo,1022.9,23.0,2.0,4.0,,,,,400.0,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1045.0,45.0,1.0,16.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1035.5,40.0,,60.0,,,,,,,,,,,
Kaliro,Nakawa,Butambala,1028.2,43.0,1.0,25.0,,,,,400.0,,,,,,
Kaliro,Isaalo,Isalo,1018.6,50.0,2.0,40.0,,,,,60.0,,,,,,
Kaliro,Nakawa,Butambala,1024.8,26.0,0.4,30.0,,,,,60.0,,,,,,
Kaliro,Nabweyo,Gadumire,1064.0,30.0,3.0,60.0,,,,,,,,,,,
Kaliro,Nansohera_B,Bupyana,1050.1,42.0,0.7,60.0,,,,,,,,,,,
Kaliro,Gadumire_T/C,Gadumire,1073.4,72.0,3.0,20.0,,,,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1044.9,40.0,,30.0,,,,,2000.0,,,,,,
Kaliro,Buvundya,Bupyana,1017.4,40.0,0.0,20.0,,,,,80.0,,,,,0.0,
Kaliro,Kiranga_A,Bupyana,1021.0,30.0,1.0,60.0,,,,,200.0,40.0,,5.0,,50.0,
Kaliro,Kiranga_B,Bupyana,1045.0,23.0,,60.0,,,,,200.0,40.0,,5.0,,50.0,
Kaliro,Buseta,Isalo,1035.6,39.0,,60.0,,,,,,,,,,,
Kaliro,Busiginyi,Isalo,1037.6,30.0,,60.0,80.0,,4.0,,200.0,,,,,0.0,
Kaliro,Kiranga_A,Bupyana,1051.7,58.0,1.25,60.0,115.0,,,,1100.0,,,,,0.0,
Kaliro,Budongo,Butambala,1043.0,45.0,0.5,15.0,,,,,1200.0,,,,,,
Kaliro,Isaalo,Isalo,1038.5,20.0,,60.0,,,,,,,,,,,
Kaliro,Busiro_Tabina,Panyolo,1043.7,52.0,2.0,12.0,,,,,300.0,,,,,,
Kaliro,Bwisanga_Isalo,Isalo,1030.5,76.0,2.3,40.0,,,,,,,,,,,
Kaliro,Nakawa,Butambala,1028.2,22.0,,2.0,115.0,,,,1100.0,,,,,0.0,
Kaliro,Nansohera_A,Bupyana,1022.8,27.0,,30.0,,,5.0,,400.0,,,,,,
Kaliro,Bukere,Bupyana,1023.7,38.0,1.8,60.0,,,,,1200.0,,,,,,
Kaliro,Kyamba,Bupyana,1042.4,50.0,0.8,120.0,,,,,,,,,,,
Kaliro,Lake_Nakuwa,Panyolo,1050.5,30.0,1.5,30.0,,,,,,,,,,,
Kaliro,Buseru,Butambala,1016.3,51.0,0.5,40.0,,,,,1200.0,,,,,,
Kaliro,Butwoli,Isalo,1024.6,26.0,,40.0,,,,,60.0,,,6.0,,10.0,
Kaliro,Namukoko,Bupyana,1046.3,40.0,0.5,30.0,,,,,60.0,,,6.0,,10.0,
Kaliro,Kiranga_A,Bupyana,1052.3,60.0,0.0,20.0,,,,,60.0,,,6.0,,10.0,
Kaliro,Ruhunga,Isalo,1017.2,44.0,0.25,25.0,,,,,200.0,,,,,,
Kaliro,Butambala,Butambala,1052.2,52.0,0.0,30.0,,,,,,,,,,,
Kaliro,Nansohera_A,Bupyana,1017.9,30.0,0.5,50.0,,,,,,,,,,,
Kaliro,Butwoli,Isalo,1040.4,22.0,1.0,20.0,,,,,,,,,,,
Kaliro,Busiro,Panyolo,1028.5,63.0,,60.0,,,,,,,,,,,
