pre_village,pre_parish,pre_district,GPS-Altitude,hhh_age,Time_to_collect_Water_for_Household_use_Minutes,Land_size_agriculture,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,pre_cluster,Agriculture Value (USD)
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,501.0810810810811
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,93.70270270270271
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,150.1081081081081
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,202.97297297297297
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,154.32432432432432
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,166.81297297297297
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,674.3243243243244
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,618.1081081081081
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,800.0
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,1518.6486486486488
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,1092.972972972973
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,852.2972972972973
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,569.1081081081081
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,248.1081081081081
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,843.2432432432432
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,945.2027027027027
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,703.081081081081
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,1556.7567567567567
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,1438.6486486486488
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,900.5405405405405
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,1313.7837837837837
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,1584.8648648648648
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,1353.3783783783783
Nkongi,KASHASHA,Mitooma,0.0,26.0,20.0,0.38,4.0,,,,,,,,,,,,2632.4324324324325
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,391.2162162162162
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,58.108108108108105
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,207.97297297297297
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,207.7027027027027
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,381.0810810810811
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,501.0810810810811
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,93.70270270270271
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,150.1081081081081
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,202.97297297297297
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,154.32432432432432
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,166.81297297297297
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,674.3243243243244
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,618.1081081081081
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,800.0
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,1518.6486486486488
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,1092.972972972973
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,852.2972972972973
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,569.1081081081081
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,248.1081081081081
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,843.2432432432432
Nkongi,KASHASHA,Mitooma,1176.0,51.0,20.0,0.88,50.0,,,,,,,,,,,,945.2027027027027
